Speed,Heading,Acc X,Acc Y,Acc Z,gyro_x,gyro_y,gyro_z,outputx,outputy,outputz,outputgx,outputgy,outputgz,outputspeed
19.194307,292,5.8754,4.816,3.3511999,-0.5051681,0.4326322,-0.5988923,-0.537139092,0.359398827,0.322900715,0.038214379,0.002225384,0.01511422,18.98022964
19.194307,291,-4.988,-5.8896,1.0907999,0.20607102,-0.3438473,0.24752259,-0.487628318,0.367875179,0.34432275,0.037491551,0.003893151,0.013094501,18.99918376
19.194307,291,2.2604,-0.19669999,-1.0186,-0.06908013,0.12325515,-0.033056535,-0.438125448,0.375836027,0.362514096,0.03673344,0.00550083,0.01113627,19.01761086
19.194307,291,-2.2904,6.8676,5.8788,-0.12882276,0.09155997,-0.17423622,-0.388691728,0.383290611,0.377495708,0.035941945,0.007041799,0.009241923,19.03555795
19.194307,291,0.96239996,4.2999997,-4.9881997,-0.1126261,0.18303268,-0.20268509,-0.339385205,0.390248652,0.389298292,0.035118756,0.008509485,0.007413388,19.05307327
19.194307,291,-0.32979998,-1.8277999,-9.663099,-0.06822492,-0.075520396,-0.004258603,-0.290260589,0.396720611,0.397961841,0.03426532,0.009897407,0.005652128,19.070206
19.194307,292,1.7318,4.6495,3.1608,-0.25837854,0.11013027,-0.15463617,-0.241369115,0.402717828,0.403535218,0.033382809,0.01119921,0.003959157,19.0870059
19.194307,292,1.1991999,0.5317,-2.1337,-0.021485003,-0.17552777,-0.17184512,-0.192758431,0.408252509,0.406075902,0.032472104,0.012408692,0.00233506,19.10352299
19.194307,292,2.5063,-2.4192,-4.2251,-0.081855945,-0.12168436,0.029670598,-0.144472531,0.413337591,0.405649947,0.031533781,0.013519838,0.000780024,19.11980721
19.194307,292,0.0017,-3.3032,8.6171,-0.21299998,0.4952197,-0.20542525,-0.096551764,0.417986564,0.402332122,0.030568116,0.014526847,-0.000706126,19.13590805
18.909193,292,1.6501,4.1668,5.3178,-0.13763666,0.28722882,-0.096446894,-0.049032951,0.42221328,0.396206138,0.029575088,0.015424164,-0.002123883,19.15187421
18.909193,292,-4.2953997,-1.3967999,-2.4724,-0.20219639,-0.04244641,0.15032521,-0.001949575,0.42603184,0.387364845,0.028554404,0.016206509,-0.003474009,19.16775324
18.909193,292,-0.83879995,3.9907,2.5184,-0.302675,0.419263,-0.15011577,0.044667963,0.429456534,0.375910294,0.027505524,0.016868893,-0.004757481,19.18359119
18.909193,292,1.2488999,0.6874,3.215,0.003054326,-0.5213997,-0.060370937,0.090792114,0.432501785,0.36195365,0.026427704,0.017406626,-0.005975432,19.19943222
18.909193,293,0.8847,-6.0903,7.5322,0.19814722,-0.056112334,0.18699458,0.136398012,0.435182058,0.345614976,0.025320056,0.017815313,-0.007129089,19.21531832
18.909193,294,3.2900999,4.0719,6.759,0.14631096,0.222896,0.13219124,0.181463339,0.437511728,0.327022908,0.024181604,0.018090849,-0.008219717,19.23128898
18.909193,293,-4.7384,-4.8687997,0.0241,0.23890066,-0.35725144,0.28628635,0.225968194,0.439504988,0.306314101,0.023011363,0.018229426,-0.009248553,19.24738087
18.909193,294,7.5828,8.3396,1.1341,0.63388616,-0.15971509,0.48684213,0.269894908,0.441175824,0.283632404,0.021808397,0.018227532,-0.010216758,19.26362757
18.909193,294,-2.2435,-4.7345,-3.0779,0.08566076,-0.55518925,-0.035709437,0.313227814,0.44253805,0.259127785,0.020571874,0.018081973,-0.011125375,19.28005932
18.909193,294,2.7079,2.3099,2.0839,0.084997535,0.36240017,-0.015969763,0.355952975,0.443605336,0.232955131,0.019301105,0.017789897,-0.011975304,19.29670275
18.995092,294,0.8121,-6.6264,-15.416499,0.029618237,-0.16786577,0.111666165,0.398057841,0.444391231,0.205273047,0.017995559,0.017348829,-0.012767291,19.31358072
18.995092,294,2.5742,4.3875,-2.7126,-0.33567917,0.8108974,-0.29295352,0.439530841,0.44490919,0.176242764,0.016654877,0.016756729,-0.013501928,19.33071206
18.995092,294,1.2222999,-3.9596,-4.6892,-0.19081685,-0.05771804,0.022602014,0.480360908,0.445172704,0.146027305,0.015278871,0.016012036,-0.014179652,19.34811144
18.995092,294,-5.0304,3.8953998,1.7436,0.09344493,0.061994094,0.04852015,0.52053694,0.445195505,0.114791011,0.013867534,0.015113717,-0.014800749,19.36578918
18.995092,295,1.8187,-1.9473,5.2599,-0.32644638,0.3911632,-0.05857325,0.560047226,0.444991859,0.082699397,0.012421058,0.014061291,-0.015365349,19.38375119
18.995092,295,-3.7201998,0.0994,-11.943,0.44614106,-0.5426403,0.455688,0.598878893,0.44457687,0.049919188,0.010939858,0.012854851,-0.015873423,19.40199876
18.995092,296,0.3919,7.0944,10.0286,-0.04373795,0.25012314,0.09616764,0.637017451,0.443966811,0.016618413,0.009424605,0.01149507,-0.016324783,19.42052856
18.995092,295,0.6976,-10.3882,-4.263,-0.002373648,0.020001473,0.1839577,0.674446444,0.443179444,-0.017033479,0.007876262,0.009983216,-0.016719085,19.43933253
18.995092,296,3.0140998,-0.1823,-4.4002,0.38172096,-0.5577025,0.50083965,0.711147206,0.442234329,-0.050865462,0.006296108,0.008321156,-0.017055852,19.45839788
18.995092,296,0.3924,4.2537,11.996699,0.097337015,0.5874255,0.23399629,0.747098663,0.44115318,-0.084704753,0.004685769,0.006511377,-0.017334503,19.47770704
18.909014,295,0.7558,-0.27899998,-0.1545,0.42931607,0.19338249,0.009704031,0.782277132,0.439960331,-0.118376647,0.003047229,0.004557,-0.017554408,19.4972377
18.909014,294,-11.796499,0.561,3.3443,0.250542,-0.39001128,-0.58271307,0.816656103,0.438683272,-0.151704411,0.001382841,0.002461804,-0.01771495,19.51696285
18.909014,295,2.2659,16.1693,-4.5759997,0.022148227,0.42887977,-0.3718075,0.850206059,0.437353176,-0.184509373,-0.000304688,0.000230239,-0.01781561,19.53685086
18.909014,294,-8.4149,6.9182,6.0955,-0.10882128,0.11119492,-0.15676548,0.882894474,0.4360053,-0.216611164,-0.002012317,-0.002132565,-0.017856037,19.55686559
18.909014,293,5.6264,-4.3173,-1.0534999,-0.3226939,0.64414865,-0.48644072,0.914686089,0.434679111,-0.247828082,-0.003736707,-0.004620793,-0.01783611,19.57696655
18.909014,293,7.0894,0.37829998,-4.7214,0.28841567,-0.3482979,-0.027750734,0.945543436,0.433418045,-0.277977505,-0.005474264,-0.007227949,-0.01775598,19.59710906
18.909014,293,0.64919996,2.5063999,-3.3637998,0.048258353,0.10609856,-0.40297908,0.975427495,0.432268973,-0.306876347,-0.007221171,-0.009946876,-0.01761609,19.6172445
18.909014,293,1.7005,6.9902,4.312,0.029967302,0.06899287,0.023544492,1.004298309,0.431281568,-0.334341489,-0.008973425,-0.012769785,-0.017417185,19.63732059
18.909014,292,-6.9223,-6.3859,11.3366995,0.20130627,0.12363912,0.28576276,1.032115476,0.430507613,-0.36019014,-0.010726871,-0.015688298,-0.017160304,19.65728166
18.909014,292,3.2043998,-2.1857,3.0641,0.094719015,0.31548572,-0.074141584,1.05883857,0.430000255,-0.384240211,-0.012477241,-0.018693479,-0.016846765,19.67706905
20.215637,293,6.0694,-2.3996,-5.832,-0.588525,-0.30449015,-0.67312115,1.084427617,0.429813208,-0.406310895,-0.014220206,-0.021775889,-0.016478149,19.69662148
20.215637,293,3.1743,1.6164,2.0683,0.36006144,-0.14955726,0.2502104,1.108843641,0.430000046,-0.426223539,-0.015951422,-0.024925635,-0.016056284,19.71587549
20.215637,293,9.5897,9.1326,4.889,-0.54091245,0.3909712,-0.652631,1.132049193,0.430613623,-0.443802711,-0.01766658,-0.028132426,-0.015583222,19.7347659
20.215637,291,-4.3729,4.324,1.4624,0.085887656,0.3002839,0.656174,1.154008723,0.431705548,-0.458877364,-0.019361451,-0.03138564,-0.015061209,19.75322627
20.215637,291,-0.30609998,1.2282,10.2514,-0.56505036,0.15508996,-0.006981317,1.174688746,0.433325558,-0.471282083,-0.021031923,-0.034674377,-0.014492638,19.77118931
20.215637,291,-0.74759996,-5.9546,17.4025,-0.21183062,0.28403488,0.09969321,1.19405788,0.435520659,-0.480858567,-0.022674023,-0.037987541,-0.013880007,19.78858729
20.215637,291,0.68439996,-6.3146996,-8.1398,0.058398716,0.04405211,0.11072369,1.212086874,0.438334104,-0.487457472,-0.024283937,-0.041313926,-0.013225879,19.80535242
20.215637,291,-0.81119996,-8.401299,2.1258,0.06291912,-0.3431492,0.13929473,1.228748736,0.441804379,-0.490940748,-0.025858003,-0.044642325,-0.01253285,19.82141717
20.215637,292,3.8848999,-7.3538,-11.9572,-0.478482,-0.1564164,-0.37512362,1.244018957,0.445964437,-0.491184375,-0.027392705,-0.047961644,-0.011803528,19.83671463
20.215637,292,2.2069,-2.6164,-25.0397,0.41577232,-1.1248996,0.58620375,1.257875801,0.450841312,-0.488081235,-0.028884657,-0.051261019,-0.011040518,19.85117877
20.12758,292,3.8418,13.4887,-17.1503,0.7110297,-1.7701129,0.7113613,1.270300607,0.456456157,-0.481543698,-0.030330582,-0.054529927,-0.010246402,19.86474469
20.12758,292,-1.6295999,6.4035997,-10.0557995,-0.3776718,-0.33115876,-0.23340288,1.28127805,0.462824574,-0.471505552,-0.031727304,-0.057758259,-0.009423741,19.87734893
20.12758,293,0.8788,3.2094,-0.8433,0.034854226,-0.5012935,-0.12049753,1.290796341,0.469956942,-0.457922996,-0.03307174,-0.060936342,-0.008575085,19.88892964
20.12758,294,0.4195,7.0457997,7.5393,0.001762783,0.37852702,-0.10569714,1.298847385,0.477858487,-0.440774767,-0.034360913,-0.06405491,-0.007703,19.89942681
20.12758,293,2.9527,-3.3674998,8.6771,0.006178466,0.9862332,0.009424778,1.305426977,0.486528998,-0.420061731,-0.035591971,-0.067105036,-0.006810106,19.90878245
20.12758,294,1.6457,-5.2788,2.8681,-0.022008602,0.37032396,-0.09417797,1.310535014,0.49596227,-0.395806382,-0.036762206,-0.070078046,-0.005899108,19.91694077
20.12758,295,-1.4627,-2.4552,-7.6088996,0.3781081,-0.09388126,0.33414328,1.314175743,0.506145419,-0.368052569,-0.037869074,-0.072965459,-0.004972827,19.92384837
20.12758,296,2.1801999,-4.4824,-18.1006,-0.47253045,-0.042655848,-0.26797786,1.316357986,0.517058266,-0.336865472,-0.038910224,-0.075758952,-0.004034227,19.92945434
20.12758,296,1.6802,3.4959,0.3451,0.20971876,-0.38521162,0.028134707,1.317095387,0.528672914,-0.302331633,-0.039883526,-0.078450351,-0.003086446,19.93371042
20.12758,296,-2.4617999,9.2343,2.5261,-0.024678955,-0.26872835,-0.25597,1.316406687,0.540953528,-0.264558686,-0.040787102,-0.081031634,-0.002132824,19.93657112
20.120808,297,8.6375,4.5378,6.8104,-0.5969026,0.48904127,-0.68937016,1.31431602,0.553856191,-0.223674713,-0.041619367,-0.083494932,-0.001176932,19.93799386
20.120808,296,-0.3136,-6.9702997,-3.2551,0.002199115,0.010454522,0.044017203,1.310853233,0.567328665,-0.179827389,-0.042379057,-0.085832525,-0.000222592,19.937939
20.120808,296,3.813,-7.0580997,-1.8097,-0.109693944,-0.049689524,-0.20158553,1.306054158,0.58130996,-0.133183163,-0.043065256,-0.088036843,0.00072612,19.93637001
20.120808,297,4.8609,-1.2204,-2.1764998,0.057054814,-0.091263264,-0.005811947,1.299960812,0.59572984,-0.083926548,-0.043677414,-0.09010047,0.001664887,19.93325346
20.120808,297,13.132299,-5.7639,-10.4971,-0.8055044,1.3017014,-1.0564129,1.292621465,0.610508503,-0.03225942,-0.044215361,-0.092016161,0.002589181,19.92855917
20.120808,297,11.983299,-8.0899,14.3894,0.6815685,-0.79707444,0.6689847,1.284090526,0.625556541,0.021599789,-0.044679302,-0.093776871,0.003494304,19.92226019
20.120808,297,-2.7791998,4.9286,5.3682,0.038571775,0.08463102,0.10086258,1.274428085,0.64077524,0.07741704,-0.045069823,-0.095375803,0.004375441,19.9143329
20.120808,297,0.6744,-1.6873,-2.5204,-0.4172384,0.32745868,-0.36964327,1.263699044,0.656057168,0.134943645,-0.04538788,-0.096806473,0.005227733,19.90475697
20.120808,297,2.0746999,-5.0153,-14.3389,0.001762783,-0.7312406,0.07990117,1.2519719,0.671287012,0.193917061,-0.0456348,-0.09806279,0.006046346,19.89351547
20.120808,298,5.2932997,9.447599,-10.555699,-0.34597662,-0.2841745,0.071663216,1.239317383,0.686342543,0.254061579,-0.045812278,-0.099139132,0.006826542,19.88059477
19.717377,298,-5.0649,-4.058,-2.6713998,-0.3122394,0.04852015,0.45757297,1.225807061,0.701095669,0.315089177,-0.045922375,-0.100030425,0.007563752,19.86598463
19.717377,298,-2.1801999,-0.0081,-4.3831997,-0.33430037,-0.5541246,0.24614379,1.211511934,0.715413504,0.376700841,-0.045967501,-0.100732216,0.008253646,19.84967809
19.717377,299,-1.6431999,9.4021,6.8475,-0.10697123,0.16741198,0.11397,1.196501054,0.729159434,0.438588364,-0.045950395,-0.101240734,0.008892198,19.83167151
19.717377,298,-8.1714,-4.308,7.7702,0.088139124,-0.45214498,0.5951922,1.180840282,0.742194146,0.50043648,-0.045874077,-0.101552936,0.009475732,19.81196452
19.717377,299,2.8732998,0.1336,-6.8827996,0.15863298,-1.0494316,0.12716469,1.164591268,0.754376595,0.561925075,-0.045741803,-0.101666558,0.010000956,19.79055999
19.717377,299,-2.0465,-1.5338,3.3625,0.11327187,-0.30021408,0.23068017,1.147810698,0.765564917,0.622731316,-0.045557007,-0.101580144,0.010464979,19.76746404
19.717377,300,1.8039,-4.8972,-2.7214,-0.035168383,0.34903094,-0.07621853,1.130549775,0.775617348,0.682531658,-0.04532325,-0.101293061,0.010865303,19.74268598
19.717377,299,-2.1513999,0.1732,-13.554999,0.2255838,-0.46136034,0.20308651,1.112853878,0.784393248,0.741003867,-0.045044177,-0.100805488,0.011199808,19.71623838
19.717377,300,2.9641,-5.132,-7.8306,-0.72394514,0.7122514,-0.19624482,1.094762311,0.791754285,0.797829178,-0.044723479,-0.100118393,0.011466729,19.68813701
19.717377,299,-6.9456997,-6.2921,-0.57,0.39707986,-0.6668554,0.35283577,1.076308135,0.797565826,0.852694775,-0.044364866,-0.099233511,0.011664619,19.65840088
19.675953,299,2.1903,9.5616,7.9611998,-0.32489303,0.204029,-0.1850398,1.057518084,0.801698547,0.905296722,-0.043972027,-0.098153321,0.011792323,19.62705219
19.675953,299,1.1446999,-0.3157,-1.5028,-0.16976817,-0.09206612,0.022392575,1.038412606,0.804030261,0.955343251,-0.043548603,-0.096881036,0.011848933,19.5941164
19.675953,299,-1.5663999,3.0627,6.4814,0.24787165,-0.011117747,0.25595254,1.019006031,0.804447852,1.002558206,-0.043098134,-0.095420594,0.011833759,19.55962215
19.675953,299,-2.6399999,0.94949996,10.315599,0.34892622,-0.5353623,0.10421361,0.999306842,0.802849175,1.046684427,-0.042624027,-0.093776655,0.011746282,19.52360131
19.675953,299,-6.0319,-8.3183,-8.7484,0.28085837,-0.5655216,-0.36554176,0.979318041,0.799144884,1.087486975,-0.042129504,-0.091954589,0.011586119,19.48608893
19.675953,299,-1.0275,9.9332,15.0189,-0.002338741,0.08857546,-0.26879814,0.959037657,0.793260221,1.124756149,-0.041617579,-0.089960468,0.011352971,19.44712326
19.675953,299,1.9868,8.1664,-3.1278,-0.34135148,-0.037873644,-0.46792278,0.938459469,0.785136845,1.15831033,-0.041091038,-0.08780104,0.011046583,19.40674566
19.675953,300,8.0227995,11.5527,20.4047,-0.31813863,0.03270747,0.00158825,0.917573953,0.774734632,1.187998648,-0.040552432,-0.085483692,0.010666711,19.36500062
19.675953,300,-2.8788,-3.439,-11.1275,0.18308504,-0.34763467,-0.14055136,0.896369337,0.762033273,1.213703432,-0.040004084,-0.083016408,0.01021311,19.32193566
19.675953,300,2.6483,9.939199,15.837,-0.30435053,-0.02734931,-0.013665928,0.874832623,0.747033495,1.235342365,-0.039448072,-0.080407727,0.009685533,19.27760126
19.546198,300,2.4241998,6.6148,17.2775,-0.15882497,-0.34897858,0.0885231,0.852950523,0.729757938,1.252870347,-0.038886219,-0.077666705,0.009083747,19.23205082
19.546198,300,1.199,14.245199,21.4292,-0.10025171,-0.040718533,-0.017854718,0.830710322,0.710251724,1.266280994,-0.03832007,-0.074802865,0.008407548,19.18534048
19.546198,300,4.7866,15.186399,29.481998,0.02284636,0.00726057,-0.064751714,0.808100692,0.688582655,1.275607561,-0.037750865,-0.071826152,0.007656787,19.13752901
19.546198,300,2.8555999,7.7142997,11.4039,0.2773328,0.18931587,-0.17849483,0.785112436,0.664840902,1.280922935,-0.037179508,-0.068746872,0.006831389,19.08867766
19.546198,301,1.0159,7.2746997,16.9842,0.19893263,-0.28935814,0.25511476,0.761739126,0.639138037,1.282338445,-0.03660653,-0.06557564,0.005931378,19.03885
19.546198,301,0.1617,-3.5899,-3.6202,0.22736403,0.113324225,0.060597833,0.737977611,0.611605414,1.280001507,-0.036032065,-0.062323324,0.004956902,18.98811166
19.546198,301,1.04,3.6857,2.3532999,0.19992746,-0.22425735,-0.008726646,0.713828435,0.582392044,1.274092331,-0.035455828,-0.059001,0.003908263,18.93653013
19.546198,301,-1.5437,-0.93039995,-5.6816998,0.11747811,0.05461135,0.36726964,0.689296194,0.551662188,1.264820071,-0.03487712,-0.055619898,0.002785934,18.88417451
19.546198,301,0.6407,2.6292999,5.9909,0.26481882,-0.113481306,-0.09971066,0.6643899,0.519592843,1.252418771,-0.034294832,-0.052191357,0.001590587,18.83111518
19.546198,302,4.4593,-1.4171,-0.9292,-0.28347638,0.25289822,-0.22877775,0.63912337,0.486371197,1.237143342,-0.033707482,-0.04872678,0.000323097,18.77742348
18.35262,302,-0.30879998,-4.5264,0.0682,0.17167059,-0.16207127,0.08745845,0.613515636,0.452192064,1.219265612,-0.033113242,-0.045237581,-0.001015442,18.72317131
18.35262,302,0.74549997,-2.3506,-7.4918,0.049218286,-0.10564478,0.060091686,0.587591333,0.417255352,1.199070431,-0.032509991,-0.041735148,-0.00242372,18.66843077
18.35262,303,2.9373,-0.7166,-2.8211,0.21453588,-0.05721189,0.09388126,0.561381043,0.38176363,1.176851858,-0.031895363,-0.038230798,-0.00390019,18.61327366
18.35262,303,0.5913,-6.0730996,-3.1929,-0.5015727,0.14376277,-0.13875368,0.534921585,0.345919856,1.152909537,-0.031266796,-0.034735738,-0.005443068,18.55777108
18.35262,303,-1.9310999,-7.1112,-15.3796,0.09361946,-0.5904798,-0.020734511,0.508256254,0.309925303,1.127545356,-0.030621596,-0.031261029,-0.00705032,18.50199301
18.35262,304,4.9231997,-9.328199,1.3376,-0.0832173,0.026529005,-0.07606145,0.481435036,0.273977725,1.101060489,-0.029956992,-0.027817538,-0.008719655,18.44600786
18.35262,304,4.199,-2.4684,-5.9536,-0.33065262,0.3926991,0.030490901,0.454514782,0.23826984,1.073752857,-0.029270192,-0.024415896,-0.010448521,18.38988213
18.35262,304,1.1294,-2.8121998,-7.2662997,-0.072064646,-0.08756317,-0.09868091,0.427559333,0.202988223,1.045915064,-0.028558432,-0.021066441,-0.012234087,18.33367996
18.35262,305,13.1558,-1.1633999,-10.3671,-0.96754074,0.1723338,-0.3845484,0.400639523,0.168312583,1.017832741,-0.027819021,-0.017779167,-0.014073235,18.27746279
18.35262,305,2.3295999,-7.2717,8.7389,0.41975167,0.32866296,0.19549432,0.373832966,0.134415338,0.989783316,-0.027049369,-0.01456368,-0.015962545,18.22128894
17.167297,305,0.8175,-1.6098,4.6001,0.50775117,-0.2701944,0.22183135,0.347223569,0.101461418,0.962035158,-0.026247002,-0.011429158,-0.017898267,18.16521329
17.167297,305,1.5742999,1.7052,-3.9476998,0.060562924,-0.09506808,0.20284216,0.320900718,0.069608273,0.93484699,-0.025409566,-0.008384321,-0.019876298,18.10928682
17.167297,305,0.78349996,4.5190997,3.4503,0.17140879,0.13512339,0.05000368,0.294958226,0.039006072,0.908467336,-0.024534835,-0.005437412,-0.021892163,18.05355633
17.167297,305,-1.3205,2.7265,2.9494,0.13686872,-0.042812925,0.01574287,0.269493155,0.009798012,0.883133911,-0.023620729,-0.002596169,-0.023940996,17.99806406
17.167297,305,0.93689996,0.5956,-8.4922,-0.042952552,-0.35515705,-0.15385078,0.244604571,-0.017879434,0.859072988,-0.02266535,0.000132197,-0.026017538,17.94284742
17.167297,305,-3.3609998,-2.3581998,-5.8623,-0.071488686,0.3434808,-0.1886701,0.220392304,-0.043896389,0.836498783,-0.021667029,0.002741029,-0.028116143,17.88793881
17.167297,305,0.92509997,3.3197,9.035299,-0.068032935,-0.14004523,-0.050178215,0.196955727,-0.068129571,0.815612951,-0.020624378,0.005224255,-0.030230775,17.83336539
17.167297,305,6.9852,1.8864,-16.836899,-0.7669675,0.113236964,-0.2920634,0.174392576,-0.090462361,0.796604301,-0.019536342,0.007576419,-0.03235501,17.77914904
17.167297,304,-12.981999,-12.5969,1.4052,-0.57690114,0.27560493,-0.065973446,0.152797814,-0.110784906,0.779648724,-0.018402248,0.009792713,-0.034482028,17.72530618
17.167297,305,6.1776,6.8787,1.8544999,0.25745353,-0.073967054,0.5635668,0.132262492,-0.128994211,0.764909383,-0.017221839,0.011869006,-0.036604598,17.67184781
16.864199,305,-1.0553,0.5812,1.2664,0.06154031,0.4519181,0.092572264,0.112872644,-0.144994184,0.752537139,-0.015995282,0.013801869,-0.03871506,17.61877951
16.864199,304,0.1418,-4.2072,-2.3641999,0.07072074,-0.12020083,0.15542157,0.094708262,-0.15869557,0.74267117,-0.014723163,0.015588591,-0.040805315,17.56610141
16.864199,304,-5.0429,-0.0435,12.0307,-0.10932742,-0.24708626,0.1226792,0.077842319,-0.170015856,0.735439656,-0.013406476,0.017227185,-0.042866821,17.51380835
16.864199,304,1.1718999,4.8002996,2.8186,0.0864287,0.13100441,-0.18273596,0.06233983,-0.17887916,0.730960424,-0.01204661,0.018716394,-0.04489061,17.46188994
16.864199,304,-5.5024,-3.0191,2.8084,0.34693655,-0.22293091,0.4087212,0.048256972,-0.185216109,0.729341464,-0.010645346,0.020055694,-0.046867313,17.41033075
16.864199,303,-0.57629997,0.8003,4.3833,-0.1715135,0.2563016,0.020036379,0.035640331,-0.188963733,0.730681221,-0.00920485,0.021245299,-0.048787195,17.35911047
16.864199,303,-3.7537,2.1206,4.1857,-0.20139354,0.1430821,0.14346607,0.024526275,-0.190065394,0.735068652,-0.007727677,0.022286172,-0.050640195,17.30820419
16.864199,302,-3.5045998,-0.5535,-1.4143,-0.042044982,-0.076096356,-0.04647812,0.014940499,-0.188470766,0.742583069,-0.006216781,0.023180039,-0.05241598,17.25758263
16.864199,302,-3.9752998,-1.9420999,-0.25169998,0.045151666,0.45661303,-0.0861669,0.006897721,-0.184135844,0.753293833,-0.004675512,0.023929397,-0.054104005,17.20721245
16.864199,301,-0.2349,5.9146,-1.0531,-0.099152155,0.28373817,-0.10550515,0.00040158,-0.177022992,0.767259951,-0.003107626,0.024537518,-0.055693584,17.15705658
16.774307,301,-0.9679,1.2457,-1.4972999,-0.122958444,0.36213836,-0.1555961,-0.004555284,-0.167101032,0.784529662,-0.001517279,0.02500844,-0.057173959,17.10707456
16.774307,301,-0.82909995,-0.66609997,0.5541,-0.19704767,0.009896017,-0.055152405,-0.007990986,-0.154345407,0.805140097,9.10E-05,0.02534695,-0.058534377,17.05722292
16.774307,301,-0.6464,9.5975,11.265599,-0.3973591,0.40095448,-0.085329145,-0.00993405,-0.138738458,0.829117022,0.00171221,0.02555855,-0.059764153,17.00745558
16.774307,300,2.8146,-1.7475,10.0226,0.1402023,0.42144465,-0.37638026,-0.010423,-0.120269856,0.856474588,0.003341116,0.025649403,-0.060852738,16.95772423
16.774307,299,-2.8871999,-9.161699,-4.6308,0.38554323,-0.14803882,0.41472512,-0.009505915,-0.098937201,0.887214939,0.004972059,0.025626272,-0.061789783,16.90797878
16.774307,299,-1.5243,-9.2056,-12.0022,-0.43896776,0.30056316,-0.28253388,-0.007239991,-0.074746726,0.921327542,0.006599101,0.025496439,-0.062565194,16.85816781
16.774307,298,-2.3546999,6.1987996,-1.7784,-0.38891172,-0.18975219,0.006422812,-0.003691072,-0.04771394,0.958788358,0.008216045,0.025267616,-0.063169195,16.808239
16.774307,298,-3.8948,3.9717999,-4.3985,-0.36953858,-0.5680174,-0.1243198,0.00106686,-0.017864024,0.999559126,0.009816475,0.024947848,-0.063592384,16.75813959
16.774307,298,0.7477,-7.1449,-10.4725,0.08288568,-0.0858702,-0.031346112,0.006952321,0.01476796,1.043587004,0.011393807,0.024545413,-0.063825796,16.70781686
16.774307,298,-0.086399995,-5.4611998,-3.5737998,-0.05639159,-0.16997762,-0.21992894,0.013877084,0.050136924,1.090804615,0.012941359,0.024068742,-0.063860963,16.65721861
16.827894,298,11.1065,6.3108,10.5976,-0.7364766,0.3770435,-0.5166873,0.021747039,0.08818763,1.141130501,0.014452431,0.023526343,-0.063689978,16.60629358
16.827894,298,-15.712999,-5.0752,-0.87009996,0.67767644,-0.7492349,0.42261404,0.030463072,0.128854665,1.194469922,0.015920409,0.022926747,-0.063305542,16.55499198
16.827894,298,0.4299,-1.9655,11.6051,0.6892829,-0.5094267,0.45949283,0.039921875,0.172062543,1.250715812,0.017338858,0.022278458,-0.06270102,16.50326586
16.827894,297,1.9633,-1.5643,-2.9299,0.097686075,0.6664714,-0.28452358,0.050016779,0.217725891,1.309749662,0.018701641,0.021589916,-0.061870484,16.45106964
16.827894,297,1.9804,-1.6673,4.4769998,0.5878967,0.04012512,-0.00858702,0.060638709,0.265749728,1.371442217,0.020003003,0.020869474,-0.060808771,16.39836047
16.827894,297,-0.9287,2.7141,1.6301,0.3148225,0.3957185,-0.26583108,0.071677253,0.316029866,1.435654002,0.02123765,0.020125384,-0.059511553,16.34509866
16.827894,297,4.5252,5.6183,1.2709999,0.5266182,0.09192649,-0.122696646,0.083021744,0.368453401,1.502235726,0.02240079,0.019365785,-0.057975401,16.29124806
16.827894,297,-4.7623997,0.0559,5.088,-0.3110875,0.49748865,-0.30447268,0.094562289,0.422899235,1.571028634,0.023488161,0.018598667,-0.056197866,16.23677643
16.827894,297,9.7062,-7.3866,-17.4933,-0.14044665,-0.10924016,-0.15779522,0.106190726,0.47923851,1.641864827,0.024496032,0.017831836,-0.054177533,16.18165572
16.827894,297,4.5997,-6.3623,0.7398,-0.9483072,-0.014102261,-1.4721328,0.117801512,0.537334986,1.71456762,0.025421197,0.017072852,-0.051914081,16.12586242
16.525705,297,1.0359,7.8824997,14.1769,0.5657834,-0.9959547,0.14666001,0.129292474,0.597045485,1.788952115,0.02626097,0.016328969,-0.049408317,16.06937777
16.525705,298,-3.8346999,-10.0813,-1.9616,0.17627825,0.07403687,0.20511109,0.140565358,0.65822052,1.864826028,0.027013199,0.015607062,-0.046662192,16.01218801
16.525705,299,-2.4226,-2.0699,-9.4299,-0.21553071,0.29380873,-0.028920105,0.151526192,0.720705134,1.941990654,0.027676293,0.014913582,-0.043678782,15.95428454
16.525705,299,4.3919997,6.3683996,8.176499,0.2857104,0.09690068,-0.12409291,0.162085574,0.784339908,2.020241822,0.028249253,0.014254522,-0.040462264,15.89566407
16.525705,299,-6.2096996,-2.8539999,-7.2949996,0.5216789,-0.3845833,-0.111509085,0.172159021,0.848962126,2.099370915,0.028731699,0.01363539,-0.037017886,15.83632876
16.525705,301,9.8258,15.139999,11.5898,0.60613537,-0.2640334,0.35177112,0.181667368,0.91440705,2.17916604,0.02912389,0.013061186,-0.033351941,15.77628625
16.525705,301,-10.7757,1.3909999,0.45459998,0.27146852,-0.49094367,0.43249258,0.190537204,0.980509142,2.259413345,0.029426732,0.012536386,-0.029471742,15.71554973
16.525705,303,4.5248,9.3498,8.7483,0.26836184,0.2624975,-0.266983,0.198701299,1.047103094,2.339898365,0.029641764,0.012064931,-0.025385603,15.65413794
